scope,cve,count
train,CVE-2018-15822,2
train,CVE-2013-7008,2
train,CVE-2013-4149,2
train,CVE-2017-8807,2
train,CVE-2018-7752,2
train,CVE-2013-4264,2
train,CVE-2018-11378,2
train,CVE-2016-10163,2
train,CVE-2013-7296,2
train,CVE-2017-18594,2
train,CVE-2013-6380,2
train,CVE-2017-7862,2
train,CVE-2017-6448,2
train,CVE-2018-19843,2
train,CVE-2016-7480,2
train,CVE-2019-15162,2
train,CVE-2018-13300,2
train,CVE-2021-40572,2
train,CVE-2021-40570,2
train,CVE-2022-23583,2
train,CVE-2019-6128,2
train,CVE-2021-41203,2
train,CVE-2018-7456,2
train,CVE-2021-44078,2
train,CVE-2022-23591,2
train,CVE-2021-32613,2
train,CVE-2022-23580,2
train,CVE-2022-21682,2
train,CVE-2022-32545,2
train,CVE-2022-23574,2
train,CVE-2021-40562,2
train,CVE-2021-3743,2
train,CVE-2022-21739,2
train,CVE-2022-21726,2
train,CVE-2021-23214,2
train,CVE-2021-41206,2
train,CVE-2016-7536,2
train,CVE-2017-7869,2
train,CVE-2022-21738,2
train,CVE-2022-23559,2
train,CVE-2018-18557,2
train,CVE-2016-2533,2
train,CVE-2018-6340,2
train,CVE-2017-6838,2
train,CVE-2017-6837,2
train,CVE-2019-11935,2
train,CVE-2017-14638,2
train,CVE-2016-1000109,2
train,CVE-2016-6872,2
train,CVE-2019-8460,2
train,CVE-2014-6228,2
train,CVE-2018-6334,2
train,CVE-2016-7524,2
train,CVE-2019-3561,2
train,CVE-2019-3569,2
train,CVE-2014-9714,2
train,CVE-2014-6229,2
train,CVE-2018-6346,2
train,CVE-2019-11930,2
train,CVE-2020-16088,2
train,CVE-2019-11487,2
train,CVE-2017-14640,2
train,CVE-2017-14639,2
train,CVE-2017-14643,2
train,CVE-2020-26164,2
train,CVE-2016-1000004,2
train,CVE-2014-5386,2
train,CVE-2018-1000118,2
train,CVE-2021-37650,2
train,CVE-2017-13145,2
train,CVE-2022-29197,2
train,CVE-2021-40346,2
train,CVE-2021-37685,2
train,CVE-2021-20257,2
train,CVE-2010-3696,2
train,CVE-2017-12678,2
train,CVE-2020-15158,2
train,CVE-2021-29613,2
train,CVE-2021-29590,2
train,CVE-2020-8941,2
train,CVE-2020-15471,2
train,CVE-2014-4501,2
train,CVE-2020-15203,2
train,CVE-2019-18625,2
train,CVE-2019-19962,2
train,CVE-2017-14175,2
train,CVE-2021-29606,2
train,CVE-2021-39157,2
train,CVE-2019-3563,2
train,CVE-2016-1709,2
train,CVE-2020-23914,2
train,CVE-2020-13765,2
train,CVE-2021-29583,2
train,CVE-2022-32200,2
train,CVE-2021-37689,2
train,CVE-2018-1000052,2
train,CVE-2021-29597,2
train,CVE-2021-28848,2
train,CVE-2014-1438,2
train,CVE-2018-14055,2
train,CVE-2020-5235,2
train,CVE-2020-19488,2
train,CVE-2022-29205,2
train,CVE-2021-37679,2
train,CVE-2022-24750,2
train,CVE-2021-29516,2
train,CVE-2022-32202,2
train,CVE-2021-29577,2
train,CVE-2021-30027,2
train,CVE-2020-11080,2
train,CVE-2021-29580,2
train,CVE-2020-5253,2
train,CVE-2021-32438,2
train,CVE-2019-20918,2
train,CVE-2020-19481,2
train,CVE-2020-1896,2
train,CVE-2015-8702,2
train,CVE-2021-29604,2
train,CVE-2019-11932,2
train,CVE-2019-3565,2
train,CVE-2021-44109,2
train,CVE-2022-1172,2
train,CVE-2020-35965,2
train,CVE-2018-20684,2
train,CVE-2021-29599,2
train,CVE-2022-29198,2
train,CVE-2021-29616,2
train,CVE-2019-20016,2
train,CVE-2021-28855,2
train,CVE-2017-12640,2
train,CVE-2020-6019,2
train,CVE-2016-0775,2
train,CVE-2021-29610,2
train,CVE-2022-29193,2
train,CVE-2017-16909,2
train,CVE-2019-15522,2
train,CVE-2020-35517,2
train,CVE-2021-29571,2
train,CVE-2020-36177,2
train,CVE-2022-25051,2
train,CVE-2018-21233,2
train,CVE-2014-9625,2
train,CVE-2020-11558,2
train,CVE-2016-10544,2
train,CVE-2021-29527,2
train,CVE-2022-29242,2
train,CVE-2019-11471,2
train,CVE-2013-7459,2
train,CVE-2021-29611,2
train,CVE-2021-27135,2
train,CVE-2020-11939,2
train,CVE-2021-31257,2
train,CVE-2018-20820,2
train,CVE-2018-5813,2
train,CVE-2019-3558,2
train,CVE-2021-29521,2
train,CVE-2022-1222,2
train,CVE-2018-14017,2
train,CVE-2012-2373,2
train,CVE-2017-18183,2
train,CVE-2021-37691,2
train,CVE-2014-9767,2
train,CVE-2022-29369,2
train,CVE-2021-29546,2
train,CVE-2022-30767,2
train,CVE-2022-0630,2
train,CVE-2018-6337,2
train,CVE-2021-38114,2
train,CVE-2020-5221,2
train,CVE-2017-6800,2
train,CVE-2019-14982,2
train,CVE-2022-29339,2
train,CVE-2021-37643,2
train,CVE-2015-4590,2
train,CVE-2017-20005,2
train,CVE-2010-3697,2
train,CVE-2019-3560,2
train,CVE-2020-27793,2
train,CVE-2021-29585,2
train,CVE-2020-9365,2
train,CVE-2021-37644,2
train,CVE-2021-29515,2
train,CVE-2020-21048,2
train,CVE-2021-30022,2
train,CVE-2018-14352,2
train,CVE-2011-3188,2
train,CVE-2018-1000815,2
train,CVE-2014-9630,2
train,CVE-2014-9629,2
train,CVE-2021-30019,2
train,CVE-2016-7969,2
train,CVE-2021-41207,2
train,CVE-2022-2454,2
train,CVE-2021-37658,2
train,CVE-2020-15207,2
train,CVE-2015-4692,2
train,CVE-2017-17760,2
train,CVE-2018-12520,2
train,CVE-2017-6802,2
train,CVE-2022-28044,2
train,CVE-2021-32135,2
train,CVE-2020-5260,2
train,CVE-2020-15476,2
train,CVE-2017-17499,2
train,CVE-2017-1000215,2
train,CVE-2020-6018,2
train,CVE-2020-26269,2
train,CVE-2021-29593,2
train,CVE-2019-3554,2
train,CVE-2020-1913,2
train,CVE-2016-6494,2
train,CVE-2019-20630,2
train,CVE-2014-3971,2
train,CVE-2022-33105,2
train,CVE-2017-7407,2
train,CVE-2019-1000016,2
train,CVE-2020-13881,2
train,CVE-2020-8942,2
train,CVE-2022-36752,2
train,CVE-2014-9627,2
train,CVE-2022-32547,2
train,CVE-2020-21050,2
train,CVE-2019-20628,2
train,CVE-2021-41205,2
train,CVE-2018-5815,2
train,CVE-2022-25299,2
train,CVE-2017-7458,2
train,CVE-2014-2567,2
train,CVE-2018-14015,2
train,CVE-2021-37594,2
train,CVE-2021-29540,2
train,CVE-2020-15852,2
train,CVE-2017-5473,2
train,CVE-2018-25017,2
train,CVE-2017-16910,2
train,CVE-2017-18549,2
train,CVE-2013-4495,2
train,CVE-2019-19067,2
train,CVE-2020-16309,2
train,CVE-2022-2257,2
train,CVE-2019-20367,2
train,CVE-2017-11334,2
train,CVE-2019-5482,2
train,CVE-2021-3673,2
train,CVE-2019-9020,2
train,CVE-2022-1195,2
train,CVE-2020-16307,2
train,CVE-2019-15221,2
train,CVE-2019-15217,2
train,CVE-2015-7850,2
train,CVE-2020-0182,2
train,CVE-2010-4254,2
train,CVE-2018-8881,2
train,CVE-2008-3522,2
train,CVE-2017-12595,2
train,CVE-2019-17595,2
train,CVE-2019-19965,2
train,CVE-2017-10379,2
train,CVE-2019-15219,2
train,CVE-2020-14303,2
train,CVE-2022-1785,2
train,CVE-2016-5397,2
train,CVE-2015-6831,2
train,CVE-2015-3143,2
train,CVE-2022-2304,2
train,CVE-2017-16648,2
train,CVE-2021-21705,2
train,CVE-2020-27761,2
train,CVE-2013-2765,2
train,CVE-2009-1888,2
train,CVE-2020-12059,2
train,CVE-2014-8483,2
train,CVE-2018-19432,2
train,CVE-2013-1979,2
train,CVE-2020-8955,2
train,CVE-2020-13397,2
train,CVE-2017-1000472,2
train,CVE-2022-24448,2
train,CVE-2017-11473,2
train,CVE-2017-7892,2
train,CVE-2021-31535,2
train,CVE-2011-1830,2
train,CVE-2019-18811,2
train,CVE-2022-0284,2
train,CVE-2019-11026,2
train,CVE-2019-18807,2
train,CVE-2019-13108,2
train,CVE-2020-35531,2
train,CVE-2022-24301,2
train,CVE-2019-25042,2
train,CVE-2020-14093,2
train,CVE-2014-3670,2
train,CVE-2020-10720,2
train,CVE-2020-13396,2
train,CVE-2016-7795,2
train,CVE-2012-3547,2
train,CVE-2022-34612,2
train,CVE-2017-17881,2
train,CVE-2019-20795,2
train,CVE-2019-10125,2
train,CVE-2016-7164,2
train,CVE-2019-9903,2
train,CVE-2019-12979,2
train,CVE-2019-19523,2
train,CVE-2019-12381,2
train,CVE-2020-28588,2
train,CVE-2018-10916,2
train,CVE-2019-18812,2
train,CVE-2021-3753,2
train,CVE-2020-16587,2
train,CVE-2018-10902,2
train,CVE-2019-18609,2
train,CVE-2021-30218,2
train,CVE-2019-20925,2
train,CVE-2019-15030,2
train,CVE-2022-24958,2
train,CVE-2016-5767,2
train,CVE-2018-20804,2
train,CVE-2013-4564,2
train,CVE-2018-6556,2
train,CVE-2012-2386,2
train,CVE-2020-27758,2
train,CVE-2012-5854,2
train,CVE-2020-7063,2
train,CVE-2020-14360,2
train,CVE-2018-25020,2
train,CVE-2019-11035,2
train,CVE-2017-16913,2
train,CVE-2019-13456,2
train,CVE-2018-14434,2
train,CVE-2017-14062,2
train,CVE-2016-4473,2
train,CVE-2018-8023,2
train,CVE-2016-4609,2
train,CVE-2016-5114,2
train,CVE-2022-0408,2
train,CVE-2019-16680,2
train,CVE-2020-24654,2
train,CVE-2020-35504,2
train,CVE-2011-2896,2
train,CVE-2014-0239,2
train,CVE-2017-11639,2
train,CVE-2018-20217,2
train,CVE-2019-12735,2
train,CVE-2016-2087,2
train,CVE-2017-18251,2
train,CVE-2018-10177,2
train,CVE-2017-16914,2
train,CVE-2011-2203,2
train,CVE-2018-5814,2
train,CVE-2021-3756,2
train,CVE-2016-2089,2
train,CVE-2018-10881,2
train,CVE-2018-15587,2
train,CVE-2022-35737,2
train,CVE-2021-41689,2
train,CVE-2017-9216,2
train,CVE-2019-13110,2
train,CVE-2010-0421,2
train,CVE-2020-11947,2
train,CVE-2021-38209,2
train,CVE-2019-11190,2
train,CVE-2015-7976,2
train,CVE-2022-1515,2
train,CVE-2017-2618,2
train,CVE-2019-9500,2
train,CVE-2017-16355,2
train,CVE-2019-15213,2
train,CVE-2019-20422,2
train,CVE-2019-18874,2
train,CVE-2019-25045,2
train,CVE-2021-35525,2
train,CVE-2018-13053,2
train,CVE-2019-13299,2
train,CVE-2018-7052,2
train,CVE-2014-0148,2
train,CVE-2020-11869,2
train,CVE-2019-15117,2
train,CVE-2019-19048,2
train,CVE-2021-3610,2
train,CVE-2016-7444,2
train,CVE-2019-20892,2
train,CVE-2019-15717,2
train,CVE-2019-13568,2
train,CVE-2019-17544,2
train,CVE-2022-1122,2
train,CVE-2019-20637,2
train,CVE-2015-7975,2
train,CVE-2020-12284,2
train,CVE-2015-0844,2
train,CVE-2018-18023,2
train,CVE-2018-9251,2
train,CVE-2022-1444,2
train,CVE-2016-7030,2
train,CVE-2018-5750,2
train,CVE-2016-9630,2
train,CVE-2016-9425,2
train,CVE-2019-20788,2
train,CVE-2016-7796,2
train,CVE-2021-3975,2
train,CVE-2021-20286,2
train,CVE-2017-5336,2
train,CVE-2019-3887,2
train,CVE-2020-27770,2
train,CVE-2019-9024,2
train,CVE-2020-16292,2
train,CVE-2014-0242,2
train,CVE-2018-20330,2
train,CVE-2020-28896,2
train,CVE-2021-3640,2
train,CVE-2019-18934,2
train,CVE-2018-10852,2
train,CVE-2018-1106,2
train,CVE-2011-1675,2
train,CVE-2017-12418,2
train,CVE-2011-1764,2
train,CVE-2020-0030,2
train,CVE-2020-25667,2
train,CVE-2017-6887,2
train,CVE-2022-2469,2
train,CVE-2019-18808,2
train,CVE-2021-3185,2
train,CVE-2020-36385,2
train,CVE-2017-16548,2
train,CVE-2022-1649,2
train,CVE-2021-20231,2
train,CVE-2017-12805,2
train,CVE-2017-16516,2
train,CVE-2013-2065,2
train,CVE-2014-0045,2
train,CVE-2021-3472,2
train,CVE-2018-18016,2
train,CVE-2022-1898,2
train,CVE-2019-9023,2
train,CVE-2015-7519,2
train,CVE-2017-17680,2
train,CVE-2020-11042,2
train,CVE-2020-36278,2
train,CVE-2018-11695,2
train,CVE-2017-12983,2
train,CVE-2019-19725,2
train,CVE-2021-29463,2
train,CVE-2015-7871,2
train,CVE-2015-3329,2
train,CVE-2016-5841,2
train,CVE-2019-20395,2
train,CVE-2018-20337,2
train,CVE-2019-13232,2
train,CVE-2020-36223,2
train,CVE-2016-4344,2
train,CVE-2015-4024,2
train,CVE-2017-6519,2
train,CVE-2017-11624,2
train,CVE-2015-8366,2
train,CVE-2020-16589,2
train,CVE-2020-0093,2
train,CVE-2015-0243,2
train,CVE-2018-19416,2
train,CVE-2019-17545,2
train,CVE-2020-27755,2
train,CVE-2018-10873,2
train,CVE-2021-3839,2
train,CVE-2021-37750,2
train,CVE-2016-9811,2
train,CVE-2020-8622,2
train,CVE-2019-19204,2
train,CVE-2019-19059,2
train,CVE-2019-3819,2
train,CVE-2021-28021,2
train,CVE-2019-19242,2
train,CVE-2021-3501,2
train,CVE-2015-8879,2
train,CVE-2019-9371,2
train,CVE-2016-1833,2
train,CVE-2015-5522,2
train,CVE-2020-25652,2
train,CVE-2020-25643,2
train,CVE-2013-6885,2
train,CVE-2018-1129,2
train,CVE-2015-7855,2
train,CVE-2015-3144,2
train,CVE-2018-9385,2
train,CVE-2021-25218,2
train,CVE-2019-1352,2
train,CVE-2019-11036,2
train,CVE-2018-5712,2
train,CVE-2011-4120,2
train,CVE-2019-16928,2
train,CVE-2018-14437,2
train,CVE-2011-3604,2
train,CVE-2014-9273,2
train,CVE-2020-36229,2
train,CVE-2017-9847,2
train,CVE-2021-20299,2
train,CVE-2020-12655,2
train,CVE-2018-19407,2
train,CVE-2021-3930,2
train,CVE-2018-19046,2
train,CVE-2019-11597,2
train,CVE-2020-16298,2
train,CVE-2016-9629,2
train,CVE-2019-19077,2
train,CVE-2014-6054,2
train,CVE-2018-6406,2
train,CVE-2017-6420,2
train,CVE-2016-10252,2
train,CVE-2021-3892,2
train,CVE-2014-6051,2
train,CVE-2022-28796,2
train,CVE-2020-25097,2
train,CVE-2019-19527,2
train,CVE-2012-3365,2
train,CVE-2020-25709,2
train,CVE-2019-1221,2
train,CVE-2016-4797,2
train,CVE-2019-19543,2
train,CVE-2017-10928,2
train,CVE-2016-0755,2
train,CVE-2021-31916,2
train,CVE-2019-15890,2
train,CVE-2022-0358,2
train,CVE-2022-2959,2
train,CVE-2019-11039,2
train,CVE-2015-1420,2
train,CVE-2019-17666,2
train,CVE-2019-3836,2
train,CVE-2021-34866,2
train,CVE-2016-7418,2
train,CVE-2019-11045,2
train,CVE-2021-3560,2
train,CVE-2019-19055,2
train,CVE-2015-3214,2
train,CVE-2021-3796,2
train,CVE-2019-20394,2
train,CVE-2022-31626,2
train,CVE-2018-20544,2
train,CVE-2020-27153,2
train,CVE-2020-10756,2
train,CVE-2018-10548,2
train,CVE-2016-2119,2
train,CVE-2019-17053,2
train,CVE-2018-19060,2
train,CVE-2020-12279,2
train,CVE-2016-6129,2
train,CVE-2019-15215,2
train,CVE-2016-4483,2
train,CVE-2014-0142,2
train,CVE-2014-9652,2
train,CVE-2019-19847,2
train,CVE-2020-16125,2
train,CVE-2016-4343,2
train,CVE-2017-5967,2
train,CVE-2014-3215,2
train,CVE-2015-8789,2
train,CVE-2019-11683,2
train,CVE-2013-7226,2
train,CVE-2018-15688,2
train,CVE-2022-25235,2
train,CVE-2020-11609,2
train,CVE-2022-2380,2
train,CVE-2015-2305,2
train,CVE-2013-0339,2
train,CVE-2017-5836,2
train,CVE-2017-11188,2
train,CVE-2018-20615,2
train,CVE-2019-9928,2
train,CVE-2019-18634,2
train,CVE-2020-15863,2
train,CVE-2014-8583,2
train,CVE-2018-20803,2
train,CVE-2020-10726,2
train,CVE-2021-3200,2
train,CVE-2019-3832,2
train,CVE-2019-1354,2
train,CVE-2014-5120,2
train,CVE-2019-19244,2
train,CVE-2020-14385,2
train,CVE-2015-8710,2
train,CVE-2020-27756,2
train,CVE-2015-0856,2
train,CVE-2019-17054,2
train,CVE-2019-15214,2
train,CVE-2016-4073,2
train,CVE-2017-5835,2
train,CVE-2019-19080,2
train,CVE-2022-3234,2
train,CVE-2017-14137,2
train,CVE-2022-28388,2
train,CVE-2020-35452,2
train,CVE-2019-19604,2
train,CVE-2019-20054,2
train,CVE-2015-4022,2
train,CVE-2011-2721,2
train,CVE-2018-18661,2
train,CVE-2021-39246,2
train,CVE-2020-27771,2
train,CVE-2017-18253,2
train,CVE-2014-1949,2
train,CVE-2020-27763,2
train,CVE-2022-2153,2
train,CVE-2022-26280,2
train,CVE-2019-20372,2
train,CVE-2016-1249,2
train,CVE-2014-0244,2
train,CVE-2016-9813,2
train,CVE-2016-6318,2
train,CVE-2020-19499,2
train,CVE-2019-19081,2
train,CVE-2021-27212,2
train,CVE-2021-41099,2
train,CVE-2022-0711,2
train,CVE-2018-10878,2
train,CVE-2020-7071,2
train,CVE-2012-1584,2
train,CVE-2017-5837,2
train,CVE-2011-1178,2
train,CVE-2020-25663,2
train,CVE-2020-27778,2
train,CVE-2018-17019,2
train,CVE-2019-19047,2
train,CVE-2020-26419,2
train,CVE-2019-12790,2
train,CVE-2018-11212,2
train,CVE-2019-20176,2
train,CVE-2019-15118,2
train,CVE-2019-19063,2
train,CVE-2018-19985,2
train,CVE-2018-19149,2
train,CVE-2014-9050,2
train,CVE-2019-6454,2
train,CVE-2019-13118,2
train,CVE-2017-1000257,2
train,CVE-2020-25666,2
train,CVE-2015-1572,2
train,CVE-2015-3206,2
train,CVE-2008-5081,2
train,CVE-2014-3469,2
train,CVE-2006-7239,2
train,CVE-2010-0788,2
train,CVE-2019-19528,2
train,CVE-2020-11100,2
train,CVE-2013-6401,2
train,CVE-2017-18258,2
train,CVE-2020-29443,2
train,CVE-2018-10877,2
train,CVE-2021-20297,2
train,CVE-2018-1046,2
train,CVE-2017-17053,2
train,CVE-2020-14415,2
train,CVE-2019-6133,2
train,CVE-2014-1943,2
train,CVE-2022-26354,2
train,CVE-2015-2180,2
train,CVE-2018-8822,2
train,CVE-2017-14248,2
train,CVE-2018-10883,2
train,CVE-2020-8608,2
train,CVE-2017-5834,2
train,CVE-2020-0034,2
train,CVE-2021-22929,2
train,CVE-2019-12749,2
train,CVE-2018-19607,2
train,CVE-2018-16865,2
train,CVE-2020-25692,2
train,CVE-2020-13974,2
train,CVE-2020-36430,2
train,CVE-2019-15222,2
train,CVE-2019-15218,2
train,CVE-2014-0155,2
train,CVE-2018-18915,2
train,CVE-2016-0787,2
train,CVE-2018-6191,2
train,CVE-2018-9135,2
train,CVE-2018-6789,2
train,CVE-2020-25704,2
train,CVE-2016-4009,2
train,CVE-2021-3611,2
train,CVE-2018-11685,2
train,CVE-2019-8457,2
train,CVE-2017-16642,2
train,CVE-2014-0102,2
train,CVE-2021-29648,2
train,CVE-2022-36041,2
train,CVE-2019-9675,2
train,CVE-2014-0240,2
train,CVE-2019-19783,2
train,CVE-2020-16304,2
train,CVE-2022-34299,2
train,CVE-2018-20449,2
train,CVE-2020-35702,2
train,CVE-2017-8817,2
train,CVE-2019-12450,2
train,CVE-2017-5838,2
train,CVE-2019-18806,2
train,CVE-2015-0294,2
train,CVE-2018-16323,2
train,CVE-2018-9568,2
train,CVE-2020-16310,2
train,CVE-2019-8912,2
train,CVE-2020-12135,2
train,CVE-2021-34813,2
train,CVE-2018-9415,2
train,CVE-2019-16167,2
train,CVE-2018-9363,2
train,CVE-2017-16816,2
train,CVE-2021-1048,2
train,CVE-2020-26571,2
train,CVE-2020-16117,2
train,CVE-2019-20391,2
train,CVE-2019-19767,2
train,CVE-2021-20244,2
train,CVE-2019-11050,2
train,CVE-2019-12802,2
train,CVE-2012-5134,2
train,CVE-2020-26243,2
train,CVE-2009-3909,2
train,CVE-2017-9228,2
train,CVE-2020-11958,2
train,CVE-2018-17966,2
train,CVE-2019-13109,2
train,CVE-2020-27750,2
train,CVE-2018-10771,2
train,CVE-2017-18027,2
train,CVE-2018-12183,2
train,CVE-2018-1000140,2
train,CVE-2020-12653,2
train,CVE-2015-5069,2
train,CVE-2019-18224,2
train,CVE-2014-8126,2
train,CVE-2017-17784,2
train,CVE-2020-16296,2
train,CVE-2022-2816,2
train,CVE-2019-19533,2
train,CVE-2019-19252,2
train,CVE-2019-19952,2
train,CVE-2018-14665,2
train,CVE-2021-4209,2
train,CVE-2017-15400,2
train,CVE-2019-19051,2
train,CVE-2017-17723,2
train,CVE-2009-1570,2
train,CVE-2020-19498,2
train,CVE-2021-45480,2
train,CVE-2019-19317,2
train,CVE-2015-3145,2
train,CVE-2014-2568,2
train,CVE-2019-14584,2
train,CVE-2018-14404,2
train,CVE-2021-38166,2
train,CVE-2019-9433,2
train,CVE-2019-18810,2
train,CVE-2015-7851,2
train,CVE-2021-3974,2
train,CVE-2019-11085,2
train,CVE-2014-9028,2
train,CVE-2017-7982,2
train,CVE-2017-11446,2
train,CVE-2017-12806,2
train,CVE-2018-12085,2
train,CVE-2015-4147,2
train,CVE-2011-1588,2
train,CVE-2017-15126,2
train,CVE-2017-0750,2
train,CVE-2019-8383,2
train,CVE-2017-14152,2
train,CVE-2019-11038,2
train,CVE-2022-2964,2
train,CVE-2014-8564,2
train,CVE-2017-11103,2
train,CVE-2020-29374,2
train,CVE-2019-15211,2
train,CVE-2021-20298,2
train,CVE-2022-3061,2
train,CVE-2013-7470,2
train,CVE-2020-16301,2
train,CVE-2018-11696,2
train,CVE-2020-15180,2
train,CVE-2017-17722,2
train,CVE-2021-22876,2
train,CVE-2015-1862,2
train,CVE-2021-3498,2
train,CVE-2020-7925,2
train,CVE-2019-19536,2
train,CVE-2019-19079,2
train,CVE-2021-28964,2
train,CVE-2021-39191,2
train,CVE-2018-10879,2
train,CVE-2017-13133,2
train,CVE-2019-19065,2
train,CVE-2016-9189,2
train,CVE-2015-8614,2
train,CVE-2019-9025,2
train,CVE-2017-18552,2
train,CVE-2016-7128,2
train,CVE-2006-7243,2
train,CVE-2016-10729,2
train,CVE-2021-3682,2
train,CVE-2018-11683,2
train,CVE-2020-21365,2
train,CVE-2017-5334,2
train,CVE-2020-9391,2
train,CVE-2019-11502,2
train,CVE-2017-9454,2
train,CVE-2019-17055,2
train,CVE-2020-16297,2
train,CVE-2017-8818,2
train,CVE-2021-21704,2
train,CVE-2014-9620,2
train,CVE-2020-14382,2
train,CVE-2015-7973,2
train,CVE-2019-5736,2
train,CVE-2015-4604,2
train,CVE-2010-2542,2
train,CVE-2021-26675,2
train,CVE-2020-12268,2
train,CVE-2017-1000159,2
train,CVE-2022-2581,2
train,CVE-2022-1651,2
train,CVE-2021-20277,2
train,CVE-2020-27762,2
train,CVE-2016-5421,2
train,CVE-2017-2862,2
train,CVE-2018-7051,2
train,CVE-2017-5844,2
train,CVE-2020-29260,2
train,CVE-2019-20096,2
train,CVE-2018-11251,2
train,CVE-2016-10397,2
train,CVE-2011-1924,2
train,CVE-2019-20808,2
train,CVE-2019-15292,2
train,CVE-2019-20079,2
train,CVE-2018-1000028,2
train,CVE-2019-19534,2
train,CVE-2016-5399,2
train,CVE-2022-29869,2
train,CVE-2021-29470,2
train,CVE-2022-25375,2
train,CVE-2021-28660,2
train,CVE-2018-7726,2
train,CVE-2018-14551,2
train,CVE-2018-20669,2
train,CVE-2020-26421,2
train,CVE-2016-6328,2
train,CVE-2019-18809,2
train,CVE-2019-10269,2
train,CVE-2018-16789,2
train,CVE-2018-11693,2
train,CVE-2022-1733,2
train,CVE-2019-19056,2
train,CVE-2018-10114,2
train,CVE-2020-36312,2
train,CVE-2021-3527,2
train,CVE-2018-14884,2
train,CVE-2017-7401,2
train,CVE-2018-1000200,2
train,CVE-2018-1130,2
train,CVE-2016-2339,2
train,CVE-2018-10938,2
train,CVE-2017-0861,2
train,CVE-2022-0156,2
train,CVE-2019-2201,2
train,CVE-2021-37600,2
train,CVE-2016-10907,2
train,CVE-2021-4145,2
train,CVE-2017-9434,2
train,CVE-2016-9773,2
train,CVE-2013-2124,2
train,CVE-2015-3151,2
train,CVE-2022-3153,2
train,CVE-2015-8792,2
train,CVE-2018-14618,2
train,CVE-2020-27795,2
train,CVE-2019-19334,2
train,CVE-2020-29385,2
train,CVE-2021-43389,2
train,CVE-2019-15140,2
train,CVE-2019-20386,2
train,CVE-2017-13220,2
train,CVE-2020-15888,2
train,CVE-2019-12360,2
train,CVE-2019-16708,2
train,CVE-2019-19480,2
train,CVE-2011-3354,2
train,CVE-2012-3236,2
train,CVE-2016-6289,2
train,CVE-2011-4966,2
train,CVE-2018-5745,2
train,CVE-2017-14634,2
train,CVE-2022-2301,2
train,CVE-2020-20739,2
train,CVE-2013-4151,2
train,CVE-2016-3627,2
train,CVE-2019-19526,2
train,CVE-2021-36222,2
train,CVE-2016-1837,2
train,CVE-2016-7837,2
train,CVE-2017-9831,2
train,CVE-2010-0405,2
train,CVE-2013-4758,2
train,CVE-2008-1948,2
train,CVE-2020-16135,2
train,CVE-2012-6150,2
train,CVE-2021-3505,2
train,CVE-2018-1000222,2
train,CVE-2022-20141,2
train,CVE-2021-0561,2
train,CVE-2019-19050,2
train,CVE-2009-4031,2
train,CVE-2020-7247,2
train,CVE-2018-21009,2
train,CVE-2020-27752,2
train,CVE-2018-9918,2
train,CVE-2021-3443,2
train,CVE-2011-3200,2
train,CVE-2020-26159,2
train,CVE-2022-2476,2
train,CVE-2019-9637,2
train,CVE-2019-19076,2
train,CVE-2018-11233,2
train,CVE-2018-10549,2
train,CVE-2017-14061,2
train,CVE-2017-6362,2
train,CVE-2018-14641,2
train,CVE-2017-17681,2
train,CVE-2018-19539,2
train,CVE-2015-7511,2
train,CVE-2009-5138,2
train,CVE-2016-9400,2
train,CVE-2017-17884,2
train,CVE-2018-19935,2
train,CVE-2020-12654,2
train,CVE-2018-12910,2
train,CVE-2016-2052,2
train,CVE-2020-7053,2
train,CVE-2020-11043,2
train,CVE-2017-17788,2
train,CVE-2019-19061,2
train,CVE-2016-10142,2
train,CVE-2018-16336,2
train,CVE-2020-5310,2
train,CVE-2014-3668,2
train,CVE-2014-0100,2
train,CVE-2019-19049,2
train,CVE-2011-4971,2
train,CVE-2020-7062,2
train,CVE-2022-1238,2
train,CVE-2015-7497,2
train,CVE-2014-9130,2
train,CVE-2018-17097,2
train,CVE-2018-11698,2
train,CVE-2022-2124,2
train,CVE-2020-12049,2
train,CVE-2011-1003,2
train,CVE-2011-1758,2
train,CVE-2020-14363,2
train,CVE-2016-9063,2
train,CVE-2018-14435,2
train,CVE-2017-6504,2
train,CVE-2016-1251,2
train,CVE-2017-18254,2
train,CVE-2016-1246,2
train,CVE-2020-27754,2
train,CVE-2019-12615,2
train,CVE-2022-1851,2
train,CVE-2019-15807,2
train,CVE-2019-11598,2
train,CVE-2022-24959,2
train,CVE-2017-14505,2
train,CVE-2021-20232,2
train,CVE-2019-19070,2
train,CVE-2022-3213,2
train,CVE-2019-18813,2
train,CVE-2019-10142,2
train,CVE-2021-3622,2
train,CVE-2015-8790,2
train,CVE-2018-16329,2
train,CVE-2022-37451,2
train,CVE-2018-11624,2
train,CVE-2014-4721,2
train,CVE-2018-16428,2
train,CVE-2021-38207,2
train,CVE-2021-32055,2
train,CVE-2019-1010238,2
train,CVE-2022-38784,2
train,CVE-2019-19043,2
train,CVE-2019-25033,2
train,CVE-2013-2221,2
train,CVE-2019-19807,2
train,CVE-2021-3156,2
train,CVE-2020-1763,2
train,CVE-2017-12431,2
train,CVE-2020-8624,2
train,CVE-2018-9055,2
train,CVE-2019-9210,2
train,CVE-2022-0264,2
train,CVE-2019-3890,2
train,CVE-2020-7065,2
